	CancerType	CellLineName	ExpressionArrayName	Gender	HistSubtype	Histology	PrimarySite	SNPArrayName	Source
da7af686-fb06-4131-bec0-fd979eea4060	OV	JHOS-4	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B08_436602	F	adenocarcinoma	carcinoma	ovary	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D10_411016	RIKEN
daa86d82-6513-4065-a342-931370383bcb	SKCM	A2058	GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C11_779802	M	NS	malignant_melanoma	skin	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H12_246800	ATCC
db114348-0a01-4dde-80d0-bfced81dab4c	LIHC	SNU-869	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D10_587722		NS	carcinoma	biliary_tract		KCLB
dbd1ee1c-3d53-4ca8-9758-3f5e3ef51772	DLBC	Mino	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E12_523552	M	mantle_cell_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_G01_578290	ATCC
dc2b82cd-8885-44a4-9743-a4584dcdec42	LGG	SNU-201	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A06_587710	M	astrocytoma_Grade_IV	glioma	central_nervous_system	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_D11_592748	KCLB
dc31a477-b7a1-4495-9d3b-b65e899d0c7b	LCLL	OCI-AML5	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_G10_523540	M	acute_myeloid_leukaemia	haematopoietic_neoplasm	haematopoietic_and_lymphoid_tissue	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_C08_578282	DSMZ
dc432973-43b7-4b1e-8f97-6a3245f18d8e	STAD	KE-97	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_G11_419824	M	plasma_cell_myeloma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D09_411018	RIKEN
dc4b7503-d1bc-4745-98b5-d449b9ecb7c4	STAD	GSS	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G03_698786		adenocarcinoma	carcinoma	stomach	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_C05_592630	RIKEN
dc6ba94d-5fda-47d8-a763-9f3314cc8146	LUSC	NCI-H196	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_C03_240902	M	small_cell_carcinoma	carcinoma	lung	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C01_256050	ATCC
dcd15735-9f36-4dbf-9616-b21e42d4ef80	SKCM	WM-793	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D03_569540		NS	malignant_melanoma	skin	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_F07_578414	Academic Lab
dd262800-3064-4bef-999b-766af3b62798	CESC	JHUEM-3	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F09_698838		adenocarcinoma	carcinoma	endometrium	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_B08_698712	RIKEN
dd3f7a68-b611-4dfd-8b08-2eada063ce19	LIHC	SNU-308	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C03_587614		NS	carcinoma	biliary_tract	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_E07_592708	KCLB
dd44bf53-9096-480d-ad81-5d4f83a065fb	ESCA	KYSE-150	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_E07_257706	F	squamous_cell_carcinoma	carcinoma	oesophagus	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_C06_293338	DSMZ
dda5d04a-5bb1-45b0-bf66-dbdb342c873d	PAAD	DAN-G	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_H04_241216		NS	carcinoma	pancreas	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A04_335194	DSMZ
ddf1c9dd-af6b-4d26-919a-e10eb6dbbf36	BRCA	HCC1569	CASED_p_NCLE_RNA4_HG-U133_Plus_2_E06_383684	F	metaplastic_carcinoma	carcinoma	breast	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_G07_698658	ATCC
de6c9e26-2678-4bf0-921d-ac4e4f00d74e	LUSC	COLO 668	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C07_698840	F	small_cell_carcinoma	carcinoma	lung	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_B02_542866	ECACC
dedc7155-6552-481a-8cac-41738672862a	PAAD	Panc 02.03	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C10_698866	F	NS	carcinoma	pancreas	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_A11_256022	ATCC
df9e0272-ea55-41af-9b81-a940b5e91b06	STAD	GSU	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G11_698762		adenocarcinoma	carcinoma	stomach	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_D02_592746	RIKEN
dfc229b0-a48d-48e4-8d16-420cfa02580f	COAD	CW-2	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_E01_698830		NS	carcinoma	large_intestine	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B03_592764	RIKEN
dfcd7b32-4b80-456b-b20c-98761581d73e	COAD	SW403	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_G12_296156	F	adenocarcinoma	carcinoma	large_intestine	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_C06_335246	ATCC
e0551426-c27a-4e4f-b2c2-56fc4f210923	DLBC	Hs 616.T	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_F04_454684	M	Hodgkin_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F11_464674	ATCC
e06d66ca-cd61-4c69-97e2-3da1aaabc57d	LUSC	NCI-H23	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_D08_454648	M	non_small_cell_carcinoma	carcinoma	lung	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E03_437410	ATCC
e08700d1-2556-43d4-8070-9bb2840337c1	OV	TYK-nu	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_A02_295992	F	undifferentiated_carcinoma	carcinoma	ovary	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E10_246724	HSRRB
e0b38b27-883e-4cee-a8c7-79e921a71ad7	PAAD	Panc 08.13	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_D04_454640	M	ductal_carcinoma	carcinoma	pancreas	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E08_437250	ATCC
e0fbddc3-66ef-4419-b812-83a0adda1493	ESCA	KYSE-30	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_E06_257704	M	squamous_cell_carcinoma	carcinoma	oesophagus	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_E02_293378	DSMZ
e162ae25-03a7-4f2a-a607-3d72a0259d68	LGG	U-87 MG	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_C03_257650	F	astrocytoma	glioma	central_nervous_system	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_G11_246774	ATCC
e2215780-5d9d-4e6e-949b-64a85862a17f	DLBC	CA46	CASED_p_NCLE_RNA4_HG-U133_Plus_2_A10_383756	M	Burkitt_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_D06_335270	ATCC
e223bb34-6592-4cd3-968e-5846fe123b6b	BRCA	Hs 739.T	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_E11_436480	F	NS	carcinoma	breast	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D01_437282	ATCC
e2280d6e-7ed4-4749-a9e2-f7bd0a810c0c	KIRC	769-P	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_A05_240858	F	clear_cell_renal_cell_carcinoma	carcinoma	kidney	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_D06_578342	ATCC
e2284718-8371-4538-8aa6-d3f0d15ebabe	STAD	NUGC-3	PARES_p_NCLE_RNA_Redo_HG-U133_Plus_2_C02_257648	M	NS	carcinoma	stomach	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H04_246784	HSRRB
e2c168b1-016e-433e-a1f1-e276cf18c368	LUSC	COR-L95	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E12_569470	M	small_cell_carcinoma	carcinoma	lung	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_D09_578416	ECACC
e2f46db6-a990-4c40-9e15-b4424053ed88	SARC	G-292, clone A141B1	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_F01_454686	F	NS	osteosarcoma	bone	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_C02_464578	ATCC
e38cf13c-ca41-427a-92e5-034326d7c25d	LUSC	NCI-H2052	CASED_p_NCLE_RNA4_HG-U133_Plus_2_F12_383630	M	NS	mesothelioma	pleura	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_C03_437324	ATCC
e3aa3fb2-6eee-4123-8eab-1dc00d643acf	SARC	RH-41	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E05_523510	F	alveolar	rhabdomyosarcoma	soft_tissue	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_F11_698574	DSMZ
e40f5bc2-a2c9-4b12-9737-6ae9689845b1	LUSC	NCI-H1703	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_E03_296090	M	adenocarcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B05_335220	ATCC
e42bdd7a-e038-48d2-88bc-835bbdb3d877	LIHC	SNU-1079	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A10_587668		NS	carcinoma	biliary_tract	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_E10_592668	KCLB
e441f9b4-4851-4068-8ecc-33c0235d1c0c	STAD	LMSU	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_C05_698910		adenocarcinoma	carcinoma	stomach	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_C11_592636	RIKEN
e4abc187-19c9-42f1-9b24-71501976968e	DLBC	SU-DHL-4	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_E04_523644	M	diffuse_large_B_cell_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D01_542858	DSMZ
e619fbdb-2cd6-46a4-8a18-7fd1e23a31cc	LUSC	NCI-H2009	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_A04_474636	F	adenocarcinoma	carcinoma	lung	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_A12_592882	ATCC
e67c993c-c98f-4089-8d36-b5c37ad727eb	COAD	SNU-407	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_A05_587552	M	NS	carcinoma	large_intestine	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B02_592734	KCLB
e6b5d8f8-76ac-4598-954a-aadbf4306afa	COAD	CL-40	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_D07_523580	F	NS	carcinoma	large_intestine	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_G12_698668	DSMZ
e6d7e763-fc7f-480c-8b6a-91e26b3c8dff	LUSC	NCI-H1781	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_G04_296140	F	bronchioloalveolar_adenocarcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_C03_335240	ATCC
e71e9034-3b6f-404a-bdaf-be31645d02a6	LUSC	NCI-H2227	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B03_436620	M	small_cell_carcinoma	carcinoma	lung	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_A02_437560	ATCC
e72eecb2-b39e-47bf-9623-8293b0ea66d0	STAD	Hs 746T	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_E09_436476	M	NS	carcinoma	stomach	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G06_437370	ATCC
e7528afe-7e8e-442f-9c3d-3875316a31e8	LUSC	NCI-H209	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_A12_240872	M	small_cell_carcinoma	carcinoma	lung	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D07_256086	ATCC
e77fb3ac-f809-4430-a5ce-88f9929e5aea	LGG	KP-N-SI9s	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_B11_419860	M	NS	neuroblastoma	autonomic_ganglia	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_H05_410924	HSRRB
e790aced-11fc-4fa5-b2c9-f6cb16874b89	LUSC	COR-L311	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C12_569462	M	small_cell_carcinoma	carcinoma	lung	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_A05_578382	ECACC
e7ca4bfc-a20e-4e96-a11a-2aeca8c60575	LUSC	NCI-H1436	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E04_569528	M	small_cell_carcinoma	carcinoma	lung	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_E10_698730	ATCC
e7ce1810-f507-4e5c-8af3-5f3bd8906a70	LUSC	NCI-H1105	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E03_569422	M	small_cell_carcinoma	carcinoma	lung	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_B09_542810	ATCC
e7f3485e-10b9-43d9-a087-bd941c528410	KIRC	A-704	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_D04_569578	M	renal_cell_carcinoma	carcinoma	kidney	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_A05_592962	ATCC
e8079748-b1ca-4391-be8c-c89973bd3a2f	LIHC	SK-HEP-1	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G06_569542	M	adenocarcinoma	carcinoma	liver	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F01_256122	ATCC
e8659530-7b1d-43fd-a080-6a87ff015aa6	COAD	CL-11	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_G07_474626		adenocarcinoma	carcinoma	large_intestine	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_D07_490364	DSMZ
e89ae720-cc5f-445d-8388-1fab3c3742ad	BRCA	UACC-812	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C01_523502	F	ductal_carcinoma	carcinoma	breast	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F03_464690	ATCC
e90a8d34-2317-4e06-9557-8db069cb45a3	HNSC	SNU-899	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_D05_587620	M	squamous_cell_carcinoma	carcinoma	upper_aerodigestive_tract	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B10_592800	KCLB
e918a094-8884-4161-9793-eae87eb533b3	LIHC	SNU-449	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B05_436592	M	hepatocellular_carcinoma	carcinoma	liver	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B09_437312	ATCC
e943854a-3dcd-4ec5-b6e4-cabc7932a0ab	SARC	Saos-2	CASED_p_NCLE_RNA4_HG-U133_Plus_2_E08_383690	F	NS	osteosarcoma	bone		ATCC
e9519eaa-694e-485d-b138-b49ef27e4260	LGG	GAMG	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_B07_296026	F	NS	glioma	central_nervous_system	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_D02_293354	DSMZ
e98d6a49-509a-49a0-9a4b-e5e7732db7a6	BLCA	5637	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_F08_436450	M	NS	carcinoma	urinary_tract	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_C05_578366	ATCC
e9f62adb-09bf-4f5b-bf75-a9a1ce2883ab	SKCM	Hs 688(A).T	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_E06_454670	M	NS	malignant_melanoma	skin	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_H12_490414	ATCC
ea1c4717-d804-4ddc-a8d4-33a858eaadb1	LIHC	PLCPRF5	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_A04_454756	M	hepatocellular_carcinoma	carcinoma	liver	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E09_437260	ATCC
ea36959d-c7f3-4efe-82a6-bd02012b90bc	MM	MOLP-2	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A01_523596	M	plasma_cell_myeloma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_E08_542902	DSMZ
ea450165-4ec4-431f-a21b-ebdea26d9794	BRCA	MDA-MB-175-VII	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_G03_436510	F	ductal_carcinoma	carcinoma	breast	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D07_437294	ATCC
ea534670-de42-408e-89df-4b6782b06d1c	OV	COV644	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_E08_569464	F	NS	carcinoma	ovary	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_H10_578276	ECACC
eb4fadf2-13ee-4ecd-94d5-996e0152185d	LCLL	BDCM	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_H04_296164	M	acute_lymphoblastic_B_cell_leukaemia	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E04_335290	ATCC
eb5c8e38-4936-4b5c-8d79-0f873ba8f2a7	LUSC	NCI-H28	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B06_436598	M	NS	mesothelioma	pleura	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_C07_592884	ATCC
ec0491f2-e5f8-4dd4-9ebe-197916a04d6d	LUSC	HCC4006	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_A11_474652	M	adenocarcinoma	carcinoma	lung	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_A06_464612	ATCC
ec8d099d-65ec-4bf6-9f22-e7ab5fb9425a	BRCA	HCC1806	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_A05_523512	F	ductal_carcinoma	carcinoma	breast	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_B05_410888	ATCC
ecfd1349-f493-4f96-b3a1-7b27cc434640	COAD	COLO-320	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_C03_474728	F	adenocarcinoma	carcinoma	large_intestine	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_B01_490394	DSMZ
ed3740f6-0589-450f-985a-7a0356b81357	DLBC	SUP-M2	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_G05_569418	F	anaplastic_large_cell_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_E06_293386	DSMZ
ed412801-81e9-4777-942a-95079b7044e1	SARC	A-673	CASED_p_NCLE_RNA4_HG-U133_Plus_2_B01_383784	F	NS	Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	bone	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_D12_335282	ATCC
ed67c8e7-8ed2-4b3a-8882-d3b0c1d7f04a	BRCA	Hs 343.T	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_D01_474640	F	NS	carcinoma	breast	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_G05_578300	ATCC
ed788250-477f-4777-b53f-1d460d92fd89	LGG	KS-1	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_C10_296056	F	astrocytoma_Grade_IV	glioma	central_nervous_system	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_E08_293390	HSRRB
ee2553ff-c004-463a-b526-642fdf2d0514	THCA	TT	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_B07_523626	F	medullary_carcinoma	carcinoma	thyroid	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D09_542814	ATCC
ee2ea2a3-32e0-44df-978b-f65769756c85	UCEC	ESS-1	NIECE_p_NCLE_RNA3_HG-U133_Plus_2_C07_296050	F	carcinosarcoma-malignant_mesodermal_mixed_tumour	carcinoma	endometrium	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_B11_293324	DSMZ
ee4ce9c4-2fae-4d01-9060-cd67e9c029ff	LUSC	DMS 273	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_C10_569430	F	small_cell_carcinoma	carcinoma	lung	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D07_542826	ECACC
ee6b065d-1a92-4993-8ffb-ee6c92a3d082	LGG	SF-295	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_B10_241084		astrocytoma_Grade_IV	glioma	central_nervous_system	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D04_256080	NCI/DCTD
eeb8a038-b79c-428a-8e65-c8e7b299f960	COAD	CCK-81	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_C04_241096		adenocarcinoma	carcinoma	large_intestine	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D11_256094	HSRRB
eeb9083e-2b96-4c76-9891-b0ac59b4da4a	LGG	DBTRG-05MG	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_F10_240988	F	astrocytoma_Grade_IV	glioma	central_nervous_system	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_A06_256012	ATCC
f0650e2c-dd9f-448a-a749-0d02ac54fe86	LGG	GOS-3	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_F07_241174	M	astrocytoma	glioma	central_nervous_system	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_D09_293368	DSMZ
f09b3e18-dd31-4067-8d73-e62ec2fed9a3	HNSC	YD-8	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_C04_587610	F	squamous_cell_carcinoma	carcinoma	upper_aerodigestive_tract	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_A12_698592	KCLB
f0c79562-b5cc-4e75-8b86-127e0e5c52a8	LUSC	NCI-H810	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_G07_241198	M	large_cell_carcinoma	carcinoma	lung	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A07_335200	ATCC
f14fa0ea-c34b-4c40-84ab-ac443ab1b235	ESCA	KYSE-410	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_G02_241188	M	squamous_cell_carcinoma	carcinoma	oesophagus	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_D07_293364	DSMZ
f1ba438b-20a3-493e-bbcc-3bc5f7c918a4	LUSC	HCC2935	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_D02_474658	M	non_small_cell_carcinoma	carcinoma	lung	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_F02_698602	ATCC
f1faef0c-e58c-4eb3-9e3b-e5dc3791fa14	STAD	HGC-27	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_H01_419820		undifferentiated_adenocarcinoma	carcinoma	stomach	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_C05_411052	ECACC
f1fb2a9a-ff16-4385-8fc2-5518958f8052	OV	FU-OV-1	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_E12_240968	F	serous_carcinoma	carcinoma	ovary	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C10_246676	DSMZ
f201a988-b5fb-4717-829b-bb342d5cfdf6	SARC	SK-LMS-1	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_G08_454744	F	NS	sarcoma	soft_tissue	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B06_437534	ATCC
f209a15b-6d8f-4cfd-af24-d44929408f4e	LUSC	T3M-10	MAKER_p_NCLE_RNA7_HG-U133_Plus_2_A02_454760	M	large_cell_carcinoma	carcinoma	lung		RIKEN
f233ec21-5994-4d25-a492-84b5c72d398f	DLBC	L-428	WATCH_p_NCLE_RNA8_HG-U133_Plus_2_E07_474598	F	Hodgkin_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_E10_490496	DSMZ
f2387627-8fa5-4f47-830b-9c67b1069326	SKCM	HMCB	METIS_p_NCLE_RNA1_Human_U133_Plus_2.0_E10_240964		NS	malignant_melanoma	skin	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E04_246712	ATCC
f239cff8-3103-4f5e-95f3-9c554cc770be	DLBC	HuT 102	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_F07_436464	M	mycosis_fungoides-Sezary_syndrome	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_D01_464554	ATCC
f24e257a-e588-43cf-ba9c-043795971058	DLBC	SU-DHL-8	GILDS_p_NCLE_RNA11_Redo_HG-U133_Plus_2_G04_587730	M	diffuse_large_B_cell_lymphoma	lymphoid_neoplasm	haematopoietic_and_lymphoid_tissue	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D08_542852	DSMZ
f2efc939-1d7e-4937-83f8-3ef480726a9b	LUSC	DM-3	SILOS_p_NCLE_RNA9_HG-U133_Plus_2_C06_523488	M	NS	mesothelioma	pleura	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_B11_780304	DSMZ
f311cf05-9716-49bd-bc03-8981093d28c8	CESC	SNU-1077	BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F02_698930	F	carcinosarcoma-malignant_mesodermal_mixed_tumour	carcinoma	endometrium	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_B07_698676	KCLB
f3673253-6b13-4cf8-9693-8dfaa806b04a	OV	OVMANA	CRAZY_p_NCLE_RNA10_HG-U133_Plus_2_H02_569500	F	clear_cell_carcinoma	carcinoma	ovary	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_G06_335342	HSRRB
f399f213-694c-4463-b855-132f433df92d	LGG	SF268							
f3b488ae-b286-47ad-9a85-83abb9d654ef	LIHC	HuCCT1	BUNDS_p_NCLE_RNA5_HG-U133_Plus_2_E07_419756	M	NS	carcinoma	biliary_tract	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B07_437528	HSRRB
f3cc5e3e-54e0-4f63-8ced-3c60bea7aab7	OV	OVCAR-4	BRAKE_p_NCLE_RNA2_HG-U133_Plus_2_A11_241062	F	NS	carcinoma	ovary	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_A02_256004	NCI/DCTD
f43766e8-108d-4438-89ab-75d0dbe55997	CESC	KLE	AGENT_p_NCLE_RNA6_HG-U133_Plus_2_B11_436604	F	adenocarcinoma	carcinoma	endometrium	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_A08_293294	ATCC
